id	permissions	creation_id	group_id	owner_id	update_id	image	plateacquisition	well	well_index
3073594	-56	69634028	3	2	69634028	3270945	4618	1319355	8
3073593	-56	69634028	3	2	69634028	3270944	4618	1319355	7
3073592	-56	69634028	3	2	69634028	3270943	4618	1319355	6
3073591	-56	69634028	3	2	69634028	3270942	4618	1319355	5
3073590	-56	69634028	3	2	69634028	3270941	4618	1319355	4
3073589	-56	69634028	3	2	69634028	3270940	4618	1319355	3
3073588	-56	69634028	3	2	69634028	3270939	4618	1319355	2
3073587	-56	69634028	3	2	69634028	3270938	4618	1319355	1
3073586	-56	69634028	3	2	69634028	3270937	4618	1319355	0
3073531	-56	69634028	3	2	69634028	3270882	4618	1319348	8
3073530	-56	69634028	3	2	69634028	3270881	4618	1319348	7
3073529	-56	69634028	3	2	69634028	3270880	4618	1319348	6
3073528	-56	69634028	3	2	69634028	3270879	4618	1319348	5
3073527	-56	69634028	3	2	69634028	3270878	4618	1319348	4
3073526	-56	69634028	3	2	69634028	3270877	4618	1319348	3
3073525	-56	69634028	3	2	69634028	3270876	4618	1319348	2
3073524	-56	69634028	3	2	69634028	3270875	4618	1319348	1
3073523	-56	69634028	3	2	69634028	3270874	4618	1319348	0
3073666	-56	69634028	3	2	69634028	3271017	4618	1319363	8
3073665	-56	69634028	3	2	69634028	3271016	4618	1319363	7
3073664	-56	69634028	3	2	69634028	3271015	4618	1319363	6
3073663	-56	69634028	3	2	69634028	3271014	4618	1319363	5
3073662	-56	69634028	3	2	69634028	3271013	4618	1319363	4
3073661	-56	69634028	3	2	69634028	3271012	4618	1319363	3
3073660	-56	69634028	3	2	69634028	3271011	4618	1319363	2
3073659	-56	69634028	3	2	69634028	3271010	4618	1319363	1
3073658	-56	69634028	3	2	69634028	3271009	4618	1319363	0
3073729	-56	69634028	3	2	69634028	3271080	4618	1319370	8
3073728	-56	69634028	3	2	69634028	3271079	4618	1319370	7
3073727	-56	69634028	3	2	69634028	3271078	4618	1319370	6
3073726	-56	69634028	3	2	69634028	3271077	4618	1319370	5
3073725	-56	69634028	3	2	69634028	3271076	4618	1319370	4
3073724	-56	69634028	3	2	69634028	3271075	4618	1319370	3
3073723	-56	69634028	3	2	69634028	3271074	4618	1319370	2
3073722	-56	69634028	3	2	69634028	3271073	4618	1319370	1
3073721	-56	69634028	3	2	69634028	3271072	4618	1319370	0
3073459	-56	69634028	3	2	69634028	3270810	4618	1319340	8
3073458	-56	69634028	3	2	69634028	3270809	4618	1319340	7
3073457	-56	69634028	3	2	69634028	3270808	4618	1319340	6
3073456	-56	69634028	3	2	69634028	3270807	4618	1319340	5
3073455	-56	69634028	3	2	69634028	3270806	4618	1319340	4
3073454	-56	69634028	3	2	69634028	3270805	4618	1319340	3
3073453	-56	69634028	3	2	69634028	3270804	4618	1319340	2
3073452	-56	69634028	3	2	69634028	3270803	4618	1319340	1
3073451	-56	69634028	3	2	69634028	3270802	4618	1319340	0
3073864	-56	69640333	3	2	69640333	3271215	4619	1319385	8
3073863	-56	69640333	3	2	69640333	3271214	4619	1319385	7
3073862	-56	69640333	3	2	69640333	3271213	4619	1319385	6
3073861	-56	69640333	3	2	69640333	3271212	4619	1319385	5
3073860	-56	69640333	3	2	69640333	3271211	4619	1319385	4
3073859	-56	69640333	3	2	69640333	3271210	4619	1319385	3
3073858	-56	69640333	3	2	69640333	3271209	4619	1319385	2
3073857	-56	69640333	3	2	69640333	3271208	4619	1319385	1
3074225	-56	69640333	3	2	69640333	3271090	4619	1319385	0
3073918	-56	69640333	3	2	69640333	3271269	4619	1319391	8
3073917	-56	69640333	3	2	69640333	3271268	4619	1319391	7
3073916	-56	69640333	3	2	69640333	3271267	4619	1319391	6
3073915	-56	69640333	3	2	69640333	3271266	4619	1319391	5
3073914	-56	69640333	3	2	69640333	3271265	4619	1319391	4
3073913	-56	69640333	3	2	69640333	3271264	4619	1319391	3
3073912	-56	69640333	3	2	69640333	3271263	4619	1319391	2
3073911	-56	69640333	3	2	69640333	3271262	4619	1319391	1
3073910	-56	69640333	3	2	69640333	3271261	4619	1319391	0
3073784	-56	69640333	3	2	69640333	3271135	4619	1319376	8
3073783	-56	69640333	3	2	69640333	3271134	4619	1319376	7
3073782	-56	69640333	3	2	69640333	3271133	4619	1319376	6
3073781	-56	69640333	3	2	69640333	3271132	4619	1319376	5
3073780	-56	69640333	3	2	69640333	3271131	4619	1319376	4
3073779	-56	69640333	3	2	69640333	3271130	4619	1319376	3
3073778	-56	69640333	3	2	69640333	3271129	4619	1319376	2
3073777	-56	69640333	3	2	69640333	3271128	4619	1319376	1
3073776	-56	69640333	3	2	69640333	3271127	4619	1319376	0
3073963	-56	69640333	3	2	69640333	3271314	4619	1319396	8
3073962	-56	69640333	3	2	69640333	3271313	4619	1319396	7
3073961	-56	69640333	3	2	69640333	3271312	4619	1319396	6
3073960	-56	69640333	3	2	69640333	3271311	4619	1319396	5
3073959	-56	69640333	3	2	69640333	3271310	4619	1319396	4
3073958	-56	69640333	3	2	69640333	3271309	4619	1319396	3
3073957	-56	69640333	3	2	69640333	3271308	4619	1319396	2
3073956	-56	69640333	3	2	69640333	3271307	4619	1319396	1
3073955	-56	69640333	3	2	69640333	3271306	4619	1319396	0
3074197	-56	69640333	3	2	69640333	3271548	4619	1319422	8
3074196	-56	69640333	3	2	69640333	3271547	4619	1319422	7
3074195	-56	69640333	3	2	69640333	3271546	4619	1319422	6
3074194	-56	69640333	3	2	69640333	3271545	4619	1319422	5
3074193	-56	69640333	3	2	69640333	3271544	4619	1319422	4
3074192	-56	69640333	3	2	69640333	3271543	4619	1319422	3
3074191	-56	69640333	3	2	69640333	3271542	4619	1319422	2
3074190	-56	69640333	3	2	69640333	3271541	4619	1319422	1
3074189	-56	69640333	3	2	69640333	3271540	4619	1319422	0
3073927	-56	69640333	3	2	69640333	3271278	4619	1319392	8
3073926	-56	69640333	3	2	69640333	3271277	4619	1319392	7
3073925	-56	69640333	3	2	69640333	3271276	4619	1319392	6
3073924	-56	69640333	3	2	69640333	3271275	4619	1319392	5
3073923	-56	69640333	3	2	69640333	3271274	4619	1319392	4
3073922	-56	69640333	3	2	69640333	3271273	4619	1319392	3
3073921	-56	69640333	3	2	69640333	3271272	4619	1319392	2
3073920	-56	69640333	3	2	69640333	3271271	4619	1319392	1
3073919	-56	69640333	3	2	69640333	3271270	4619	1319392	0
3074134	-56	69640333	3	2	69640333	3271485	4619	1319415	8
3074133	-56	69640333	3	2	69640333	3271484	4619	1319415	7
3074132	-56	69640333	3	2	69640333	3271483	4619	1319415	6
3074131	-56	69640333	3	2	69640333	3271482	4619	1319415	5
3074130	-56	69640333	3	2	69640333	3271481	4619	1319415	4
3074129	-56	69640333	3	2	69640333	3271480	4619	1319415	3
3074128	-56	69640333	3	2	69640333	3271479	4619	1319415	2
3074127	-56	69640333	3	2	69640333	3271478	4619	1319415	1
3074126	-56	69640333	3	2	69640333	3271477	4619	1319415	0
3074224	-56	69640333	3	2	69640333	3271575	4619	1319425	8
3074223	-56	69640333	3	2	69640333	3271574	4619	1319425	7
3074222	-56	69640333	3	2	69640333	3271573	4619	1319425	6
3074221	-56	69640333	3	2	69640333	3271572	4619	1319425	5
3074220	-56	69640333	3	2	69640333	3271571	4619	1319425	4
3074219	-56	69640333	3	2	69640333	3271570	4619	1319425	3
3074218	-56	69640333	3	2	69640333	3271569	4619	1319425	2
3074217	-56	69640333	3	2	69640333	3271568	4619	1319425	1
3074216	-56	69640333	3	2	69640333	3271567	4619	1319425	0
3074206	-56	69640333	3	2	69640333	3271557	4619	1319423	8
3074205	-56	69640333	3	2	69640333	3271556	4619	1319423	7
3074204	-56	69640333	3	2	69640333	3271555	4619	1319423	6
3074203	-56	69640333	3	2	69640333	3271554	4619	1319423	5
3074202	-56	69640333	3	2	69640333	3271553	4619	1319423	4
3074201	-56	69640333	3	2	69640333	3271552	4619	1319423	3
3074200	-56	69640333	3	2	69640333	3271551	4619	1319423	2
3074199	-56	69640333	3	2	69640333	3271550	4619	1319423	1
3074198	-56	69640333	3	2	69640333	3271549	4619	1319423	0
3073936	-56	69640333	3	2	69640333	3271287	4619	1319393	8
3073935	-56	69640333	3	2	69640333	3271286	4619	1319393	7
3073934	-56	69640333	3	2	69640333	3271285	4619	1319393	6
3073933	-56	69640333	3	2	69640333	3271284	4619	1319393	5
3073932	-56	69640333	3	2	69640333	3271283	4619	1319393	4
3073931	-56	69640333	3	2	69640333	3271282	4619	1319393	3
3073930	-56	69640333	3	2	69640333	3271281	4619	1319393	2
3073929	-56	69640333	3	2	69640333	3271280	4619	1319393	1
3073928	-56	69640333	3	2	69640333	3271279	4619	1319393	0
3073873	-56	69640333	3	2	69640333	3271224	4619	1319386	8
3073872	-56	69640333	3	2	69640333	3271223	4619	1319386	7
3073871	-56	69640333	3	2	69640333	3271222	4619	1319386	6
3073870	-56	69640333	3	2	69640333	3271221	4619	1319386	5
3073869	-56	69640333	3	2	69640333	3271220	4619	1319386	4
3073868	-56	69640333	3	2	69640333	3271219	4619	1319386	3
3073867	-56	69640333	3	2	69640333	3271218	4619	1319386	2
3073866	-56	69640333	3	2	69640333	3271217	4619	1319386	1
3073865	-56	69640333	3	2	69640333	3271216	4619	1319386	0
3073945	-56	69640333	3	2	69640333	3271296	4619	1319394	8
3073944	-56	69640333	3	2	69640333	3271295	4619	1319394	7
3073943	-56	69640333	3	2	69640333	3271294	4619	1319394	6
3073942	-56	69640333	3	2	69640333	3271293	4619	1319394	5
3073941	-56	69640333	3	2	69640333	3271292	4619	1319394	4
3073940	-56	69640333	3	2	69640333	3271291	4619	1319394	3
3073939	-56	69640333	3	2	69640333	3271290	4619	1319394	2
3073938	-56	69640333	3	2	69640333	3271289	4619	1319394	1
3073937	-56	69640333	3	2	69640333	3271288	4619	1319394	0
3073891	-56	69640333	3	2	69640333	3271242	4619	1319388	8
3073890	-56	69640333	3	2	69640333	3271241	4619	1319388	7
3073889	-56	69640333	3	2	69640333	3271240	4619	1319388	6
3073888	-56	69640333	3	2	69640333	3271239	4619	1319388	5
3073887	-56	69640333	3	2	69640333	3271238	4619	1319388	4
3073886	-56	69640333	3	2	69640333	3271237	4619	1319388	3
3073885	-56	69640333	3	2	69640333	3271236	4619	1319388	2
3073884	-56	69640333	3	2	69640333	3271235	4619	1319388	1
3073883	-56	69640333	3	2	69640333	3271234	4619	1319388	0
3073900	-56	69640333	3	2	69640333	3271251	4619	1319389	8
3073899	-56	69640333	3	2	69640333	3271250	4619	1319389	7
3073898	-56	69640333	3	2	69640333	3271249	4619	1319389	6
3073897	-56	69640333	3	2	69640333	3271248	4619	1319389	5
3073896	-56	69640333	3	2	69640333	3271247	4619	1319389	4
3073895	-56	69640333	3	2	69640333	3271246	4619	1319389	3
3073894	-56	69640333	3	2	69640333	3271245	4619	1319389	2
3073893	-56	69640333	3	2	69640333	3271244	4619	1319389	1
3073892	-56	69640333	3	2	69640333	3271243	4619	1319389	0
3074062	-56	69640333	3	2	69640333	3271413	4619	1319407	8
3074061	-56	69640333	3	2	69640333	3271412	4619	1319407	7
3074060	-56	69640333	3	2	69640333	3271411	4619	1319407	6
3074059	-56	69640333	3	2	69640333	3271410	4619	1319407	5
3074058	-56	69640333	3	2	69640333	3271409	4619	1319407	4
3074057	-56	69640333	3	2	69640333	3271408	4619	1319407	3
3074056	-56	69640333	3	2	69640333	3271407	4619	1319407	2
3074055	-56	69640333	3	2	69640333	3271406	4619	1319407	1
3074054	-56	69640333	3	2	69640333	3271405	4619	1319407	0
3074179	-56	69640333	3	2	69640333	3271530	4619	1319420	8
3074178	-56	69640333	3	2	69640333	3271529	4619	1319420	7
3074177	-56	69640333	3	2	69640333	3271528	4619	1319420	6
3074176	-56	69640333	3	2	69640333	3271527	4619	1319420	5
3074175	-56	69640333	3	2	69640333	3271526	4619	1319420	4
3074174	-56	69640333	3	2	69640333	3271525	4619	1319420	3
3074173	-56	69640333	3	2	69640333	3271524	4619	1319420	2
3074172	-56	69640333	3	2	69640333	3271523	4619	1319420	1
3074171	-56	69640333	3	2	69640333	3271522	4619	1319420	0
3073811	-56	69640333	3	2	69640333	3271162	4619	1319379	8
3073810	-56	69640333	3	2	69640333	3271161	4619	1319379	7
3073809	-56	69640333	3	2	69640333	3271160	4619	1319379	6
3073808	-56	69640333	3	2	69640333	3271159	4619	1319379	5
3073807	-56	69640333	3	2	69640333	3271158	4619	1319379	4
3073806	-56	69640333	3	2	69640333	3271157	4619	1319379	3
3073805	-56	69640333	3	2	69640333	3271156	4619	1319379	2
3073804	-56	69640333	3	2	69640333	3271155	4619	1319379	1
3073803	-56	69640333	3	2	69640333	3271154	4619	1319379	0
3074215	-56	69640333	3	2	69640333	3271566	4619	1319424	8
3074214	-56	69640333	3	2	69640333	3271565	4619	1319424	7
3074213	-56	69640333	3	2	69640333	3271564	4619	1319424	6
3074212	-56	69640333	3	2	69640333	3271563	4619	1319424	5
3074211	-56	69640333	3	2	69640333	3271562	4619	1319424	4
3074210	-56	69640333	3	2	69640333	3271561	4619	1319424	3
3074209	-56	69640333	3	2	69640333	3271560	4619	1319424	2
3074208	-56	69640333	3	2	69640333	3271559	4619	1319424	1
3074207	-56	69640333	3	2	69640333	3271558	4619	1319424	0
3073820	-56	69640333	3	2	69640333	3271171	4619	1319380	8
3073819	-56	69640333	3	2	69640333	3271170	4619	1319380	7
3073818	-56	69640333	3	2	69640333	3271169	4619	1319380	6
3073817	-56	69640333	3	2	69640333	3271168	4619	1319380	5
3073816	-56	69640333	3	2	69640333	3271167	4619	1319380	4
3073815	-56	69640333	3	2	69640333	3271166	4619	1319380	3
3073814	-56	69640333	3	2	69640333	3271165	4619	1319380	2
3073813	-56	69640333	3	2	69640333	3271164	4619	1319380	1
3073812	-56	69640333	3	2	69640333	3271163	4619	1319380	0
3074143	-56	69640333	3	2	69640333	3271494	4619	1319416	8
3074142	-56	69640333	3	2	69640333	3271493	4619	1319416	7
3074141	-56	69640333	3	2	69640333	3271492	4619	1319416	6
3074140	-56	69640333	3	2	69640333	3271491	4619	1319416	5
3074139	-56	69640333	3	2	69640333	3271490	4619	1319416	4
3074138	-56	69640333	3	2	69640333	3271489	4619	1319416	3
3074137	-56	69640333	3	2	69640333	3271488	4619	1319416	2
3074136	-56	69640333	3	2	69640333	3271487	4619	1319416	1
3074135	-56	69640333	3	2	69640333	3271486	4619	1319416	0
3074125	-56	69640333	3	2	69640333	3271476	4619	1319414	8
3074124	-56	69640333	3	2	69640333	3271475	4619	1319414	7
3074123	-56	69640333	3	2	69640333	3271474	4619	1319414	6
3074122	-56	69640333	3	2	69640333	3271473	4619	1319414	5
3074121	-56	69640333	3	2	69640333	3271472	4619	1319414	4
3074120	-56	69640333	3	2	69640333	3271471	4619	1319414	3
3074119	-56	69640333	3	2	69640333	3271470	4619	1319414	2
3074118	-56	69640333	3	2	69640333	3271469	4619	1319414	1
3074117	-56	69640333	3	2	69640333	3271468	4619	1319414	0
3074026	-56	69640333	3	2	69640333	3271377	4619	1319403	8
3074025	-56	69640333	3	2	69640333	3271376	4619	1319403	7
3074024	-56	69640333	3	2	69640333	3271375	4619	1319403	6
3074023	-56	69640333	3	2	69640333	3271374	4619	1319403	5
3074022	-56	69640333	3	2	69640333	3271373	4619	1319403	4
3074021	-56	69640333	3	2	69640333	3271372	4619	1319403	3
3074020	-56	69640333	3	2	69640333	3271371	4619	1319403	2
3074019	-56	69640333	3	2	69640333	3271370	4619	1319403	1
3074018	-56	69640333	3	2	69640333	3271369	4619	1319403	0
3073856	-56	69640333	3	2	69640333	3271207	4619	1319384	8
3073855	-56	69640333	3	2	69640333	3271206	4619	1319384	7
3073854	-56	69640333	3	2	69640333	3271205	4619	1319384	6
3073853	-56	69640333	3	2	69640333	3271204	4619	1319384	5
3073852	-56	69640333	3	2	69640333	3271203	4619	1319384	4
3073851	-56	69640333	3	2	69640333	3271202	4619	1319384	3
3073850	-56	69640333	3	2	69640333	3271201	4619	1319384	2
3073849	-56	69640333	3	2	69640333	3271200	4619	1319384	1
3073848	-56	69640333	3	2	69640333	3271199	4619	1319384	0
3073757	-56	69640333	3	2	69640333	3271108	4619	1319373	8
3073756	-56	69640333	3	2	69640333	3271107	4619	1319373	7
3073755	-56	69640333	3	2	69640333	3271106	4619	1319373	6
3073754	-56	69640333	3	2	69640333	3271105	4619	1319373	5
3073753	-56	69640333	3	2	69640333	3271104	4619	1319373	4
3073752	-56	69640333	3	2	69640333	3271103	4619	1319373	3
3073751	-56	69640333	3	2	69640333	3271102	4619	1319373	2
3073750	-56	69640333	3	2	69640333	3271101	4619	1319373	1
3073749	-56	69640333	3	2	69640333	3271100	4619	1319373	0
3073990	-56	69640333	3	2	69640333	3271341	4619	1319399	8
3073989	-56	69640333	3	2	69640333	3271340	4619	1319399	7
3073988	-56	69640333	3	2	69640333	3271339	4619	1319399	6
3073987	-56	69640333	3	2	69640333	3271338	4619	1319399	5
3073986	-56	69640333	3	2	69640333	3271337	4619	1319399	4
3073985	-56	69640333	3	2	69640333	3271336	4619	1319399	3
3073984	-56	69640333	3	2	69640333	3271335	4619	1319399	2
3073983	-56	69640333	3	2	69640333	3271334	4619	1319399	1
3073982	-56	69640333	3	2	69640333	3271333	4619	1319399	0
3074089	-56	69640333	3	2	69640333	3271440	4619	1319410	8
3074088	-56	69640333	3	2	69640333	3271439	4619	1319410	7
3074087	-56	69640333	3	2	69640333	3271438	4619	1319410	6
3074086	-56	69640333	3	2	69640333	3271437	4619	1319410	5
3074085	-56	69640333	3	2	69640333	3271436	4619	1319410	4
3074084	-56	69640333	3	2	69640333	3271435	4619	1319410	3
3074083	-56	69640333	3	2	69640333	3271434	4619	1319410	2
3074082	-56	69640333	3	2	69640333	3271433	4619	1319410	1
3074081	-56	69640333	3	2	69640333	3271432	4619	1319410	0
3074071	-56	69640333	3	2	69640333	3271422	4619	1319408	8
3074070	-56	69640333	3	2	69640333	3271421	4619	1319408	7
3074069	-56	69640333	3	2	69640333	3271420	4619	1319408	6
3074068	-56	69640333	3	2	69640333	3271419	4619	1319408	5
3074067	-56	69640333	3	2	69640333	3271418	4619	1319408	4
3074066	-56	69640333	3	2	69640333	3271417	4619	1319408	3
3074065	-56	69640333	3	2	69640333	3271416	4619	1319408	2
3074064	-56	69640333	3	2	69640333	3271415	4619	1319408	1
3074063	-56	69640333	3	2	69640333	3271414	4619	1319408	0
3074602	-56	69645720	3	2	69645720	3271953	4620	1319467	8
3074601	-56	69645720	3	2	69645720	3271952	4620	1319467	7
3074600	-56	69645720	3	2	69645720	3271951	4620	1319467	6
3074599	-56	69645720	3	2	69645720	3271950	4620	1319467	5
3074598	-56	69645720	3	2	69645720	3271949	4620	1319467	4
3074597	-56	69645720	3	2	69645720	3271948	4620	1319467	3
3074596	-56	69645720	3	2	69645720	3271947	4620	1319467	2
3074595	-56	69645720	3	2	69645720	3271946	4620	1319467	1
3074594	-56	69645720	3	2	69645720	3271945	4620	1319467	0
3074458	-56	69645720	3	2	69645720	3271809	4620	1319451	8
3074457	-56	69645720	3	2	69645720	3271808	4620	1319451	7
3074456	-56	69645720	3	2	69645720	3271807	4620	1319451	6
3074455	-56	69645720	3	2	69645720	3271806	4620	1319451	5
3074454	-56	69645720	3	2	69645720	3271805	4620	1319451	4
3074453	-56	69645720	3	2	69645720	3271804	4620	1319451	3
3074452	-56	69645720	3	2	69645720	3271803	4620	1319451	2
3074451	-56	69645720	3	2	69645720	3271802	4620	1319451	1
3074450	-56	69645720	3	2	69645720	3271801	4620	1319451	0
3074539	-56	69645720	3	2	69645720	3271890	4620	1319460	8
3074538	-56	69645720	3	2	69645720	3271889	4620	1319460	7
3074537	-56	69645720	3	2	69645720	3271888	4620	1319460	6
3074536	-56	69645720	3	2	69645720	3271887	4620	1319460	5
3074535	-56	69645720	3	2	69645720	3271886	4620	1319460	4
3074534	-56	69645720	3	2	69645720	3271885	4620	1319460	3
3074533	-56	69645720	3	2	69645720	3271884	4620	1319460	2
3074532	-56	69645720	3	2	69645720	3271883	4620	1319460	1
3074531	-56	69645720	3	2	69645720	3271882	4620	1319460	0
3074548	-56	69645720	3	2	69645720	3271899	4620	1319461	8
3074547	-56	69645720	3	2	69645720	3271898	4620	1319461	7
3074546	-56	69645720	3	2	69645720	3271897	4620	1319461	6
3074545	-56	69645720	3	2	69645720	3271896	4620	1319461	5
3074544	-56	69645720	3	2	69645720	3271895	4620	1319461	4
3074543	-56	69645720	3	2	69645720	3271894	4620	1319461	3
3074542	-56	69645720	3	2	69645720	3271893	4620	1319461	2
3074541	-56	69645720	3	2	69645720	3271892	4620	1319461	1
3074540	-56	69645720	3	2	69645720	3271891	4620	1319461	0
3074575	-56	69645720	3	2	69645720	3271926	4620	1319464	8
3074574	-56	69645720	3	2	69645720	3271925	4620	1319464	7
3074573	-56	69645720	3	2	69645720	3271924	4620	1319464	6
3074572	-56	69645720	3	2	69645720	3271923	4620	1319464	5
3074571	-56	69645720	3	2	69645720	3271922	4620	1319464	4
3074570	-56	69645720	3	2	69645720	3271921	4620	1319464	3
3074569	-56	69645720	3	2	69645720	3271920	4620	1319464	2
3074568	-56	69645720	3	2	69645720	3271919	4620	1319464	1
3074567	-56	69645720	3	2	69645720	3271918	4620	1319464	0
3074440	-56	69645720	3	2	69645720	3271791	4620	1319449	8
3074439	-56	69645720	3	2	69645720	3271790	4620	1319449	7
3074438	-56	69645720	3	2	69645720	3271789	4620	1319449	6
3074437	-56	69645720	3	2	69645720	3271788	4620	1319449	5
3074436	-56	69645720	3	2	69645720	3271787	4620	1319449	4
3074435	-56	69645720	3	2	69645720	3271786	4620	1319449	3
3074434	-56	69645720	3	2	69645720	3271785	4620	1319449	2
3074433	-56	69645720	3	2	69645720	3271784	4620	1319449	1
3074432	-56	69645720	3	2	69645720	3271783	4620	1319449	0
3074449	-56	69645720	3	2	69645720	3271800	4620	1319450	8
3074448	-56	69645720	3	2	69645720	3271799	4620	1319450	7
3074447	-56	69645720	3	2	69645720	3271798	4620	1319450	6
3074446	-56	69645720	3	2	69645720	3271797	4620	1319450	5
3074445	-56	69645720	3	2	69645720	3271796	4620	1319450	4
3074444	-56	69645720	3	2	69645720	3271795	4620	1319450	3
3074443	-56	69645720	3	2	69645720	3271794	4620	1319450	2
3074442	-56	69645720	3	2	69645720	3271793	4620	1319450	1
3074441	-56	69645720	3	2	69645720	3271792	4620	1319450	0
3074413	-56	69645720	3	2	69645720	3271764	4620	1319446	8
3074412	-56	69645720	3	2	69645720	3271763	4620	1319446	7
3074411	-56	69645720	3	2	69645720	3271762	4620	1319446	6
3074410	-56	69645720	3	2	69645720	3271761	4620	1319446	5
3074409	-56	69645720	3	2	69645720	3271760	4620	1319446	4
3074408	-56	69645720	3	2	69645720	3271759	4620	1319446	3
3074407	-56	69645720	3	2	69645720	3271758	4620	1319446	2
3074406	-56	69645720	3	2	69645720	3271757	4620	1319446	1
3074405	-56	69645720	3	2	69645720	3271756	4620	1319446	0
3074467	-56	69645720	3	2	69645720	3271818	4620	1319452	8
3074466	-56	69645720	3	2	69645720	3271817	4620	1319452	7
3074465	-56	69645720	3	2	69645720	3271816	4620	1319452	6
3074464	-56	69645720	3	2	69645720	3271815	4620	1319452	5
3074463	-56	69645720	3	2	69645720	3271814	4620	1319452	4
3074462	-56	69645720	3	2	69645720	3271813	4620	1319452	3
3074461	-56	69645720	3	2	69645720	3271812	4620	1319452	2
3074460	-56	69645720	3	2	69645720	3271811	4620	1319452	1
3074459	-56	69645720	3	2	69645720	3271810	4620	1319452	0
3074341	-56	69645720	3	2	69645720	3271692	4620	1319438	8
3074340	-56	69645720	3	2	69645720	3271691	4620	1319438	7
3074339	-56	69645720	3	2	69645720	3271690	4620	1319438	6
3074338	-56	69645720	3	2	69645720	3271689	4620	1319438	5
3074337	-56	69645720	3	2	69645720	3271688	4620	1319438	4
3074336	-56	69645720	3	2	69645720	3271687	4620	1319438	3
3074335	-56	69645720	3	2	69645720	3271686	4620	1319438	2
3074334	-56	69645720	3	2	69645720	3271685	4620	1319438	1
3074333	-56	69645720	3	2	69645720	3271684	4620	1319438	0
3074476	-56	69645720	3	2	69645720	3271827	4620	1319453	8
3074475	-56	69645720	3	2	69645720	3271826	4620	1319453	7
3074474	-56	69645720	3	2	69645720	3271825	4620	1319453	6
3074473	-56	69645720	3	2	69645720	3271824	4620	1319453	5
3074472	-56	69645720	3	2	69645720	3271823	4620	1319453	4
3074471	-56	69645720	3	2	69645720	3271822	4620	1319453	3
3074470	-56	69645720	3	2	69645720	3271821	4620	1319453	2
3074469	-56	69645720	3	2	69645720	3271820	4620	1319453	1
3074468	-56	69645720	3	2	69645720	3271819	4620	1319453	0
3074431	-56	69645720	3	2	69645720	3271782	4620	1319448	8
3074430	-56	69645720	3	2	69645720	3271781	4620	1319448	7
3074429	-56	69645720	3	2	69645720	3271780	4620	1319448	6
3074428	-56	69645720	3	2	69645720	3271779	4620	1319448	5
3074427	-56	69645720	3	2	69645720	3271778	4620	1319448	4
3074426	-56	69645720	3	2	69645720	3271777	4620	1319448	3
3074425	-56	69645720	3	2	69645720	3271776	4620	1319448	2
3074424	-56	69645720	3	2	69645720	3271775	4620	1319448	1
3074423	-56	69645720	3	2	69645720	3271774	4620	1319448	0
3074620	-56	69645720	3	2	69645720	3271971	4620	1319469	8
3074619	-56	69645720	3	2	69645720	3271970	4620	1319469	7
3074618	-56	69645720	3	2	69645720	3271969	4620	1319469	6
3074617	-56	69645720	3	2	69645720	3271968	4620	1319469	5
3074616	-56	69645720	3	2	69645720	3271967	4620	1319469	4
3074615	-56	69645720	3	2	69645720	3271966	4620	1319469	3
3074614	-56	69645720	3	2	69645720	3271965	4620	1319469	2
3074613	-56	69645720	3	2	69645720	3271964	4620	1319469	1
3074612	-56	69645720	3	2	69645720	3271963	4620	1319469	0
3074350	-56	69645720	3	2	69645720	3271701	4620	1319439	8
3074349	-56	69645720	3	2	69645720	3271700	4620	1319439	7
3074348	-56	69645720	3	2	69645720	3271699	4620	1319439	6
3074347	-56	69645720	3	2	69645720	3271698	4620	1319439	5
3074346	-56	69645720	3	2	69645720	3271697	4620	1319439	4
3074345	-56	69645720	3	2	69645720	3271696	4620	1319439	3
3074344	-56	69645720	3	2	69645720	3271695	4620	1319439	2
3074343	-56	69645720	3	2	69645720	3271694	4620	1319439	1
3074342	-56	69645720	3	2	69645720	3271693	4620	1319439	0
3074252	-56	69645720	3	2	69645720	3271603	4620	1319428	8
3074251	-56	69645720	3	2	69645720	3271602	4620	1319428	7
3074250	-56	69645720	3	2	69645720	3271601	4620	1319428	6
3074249	-56	69645720	3	2	69645720	3271600	4620	1319428	5
3074248	-56	69645720	3	2	69645720	3271599	4620	1319428	4
3074247	-56	69645720	3	2	69645720	3271598	4620	1319428	3
3074246	-56	69645720	3	2	69645720	3271597	4620	1319428	2
3074245	-56	69645720	3	2	69645720	3271596	4620	1319428	1
3074244	-56	69645720	3	2	69645720	3271595	4620	1319428	0
3074234	-56	69645720	3	2	69645720	3271585	4620	1319426	8
3074233	-56	69645720	3	2	69645720	3271584	4620	1319426	7
3074232	-56	69645720	3	2	69645720	3271583	4620	1319426	6
3074231	-56	69645720	3	2	69645720	3271582	4620	1319426	5
3074230	-56	69645720	3	2	69645720	3271581	4620	1319426	4
3074229	-56	69645720	3	2	69645720	3271580	4620	1319426	3
3074228	-56	69645720	3	2	69645720	3271579	4620	1319426	2
3074227	-56	69645720	3	2	69645720	3271578	4620	1319426	1
3074226	-56	69645720	3	2	69645720	3271577	4620	1319426	0
3074629	-56	69645720	3	2	69645720	3271980	4620	1319470	8
3074628	-56	69645720	3	2	69645720	3271979	4620	1319470	7
3074627	-56	69645720	3	2	69645720	3271978	4620	1319470	6
3074626	-56	69645720	3	2	69645720	3271977	4620	1319470	5
